Season,Episode,Speaker,To,Line,Location
7,6,Jeremy,Super Hans,Right.,Super Hans' Party
7,6,Super Hans,Jeremy,"I tell you, man, she is the one. I'd take a bullet for her. I'd take a bullet up the aris for her.",Super Hans' Party
7,6,Jeremy,Super Hans,"Oh, that's nice.",Super Hans' Party
7,6,Super Hans,Jeremy,I'd take a fucking truncheon up the aris for this one. Or an umbrella. I would open an umbrella up inside my aris for this one.,Super Hans' Party
7,6,Mark,Super Hans,"Hans, we get the message. There's probably no need to list all the things you'd put up bottom for your girlfriend.",Super Hans' Party
7,6,Mark,Mark,"Can't believe he's actually moving out. I'm going to be an unemployed single mother stuck in the flat, eating Frosties from a salad bowl, until I die from loneliness. And two weeks later they break down the door to find Ian sucking on my cold, dead teats.",Off-Licence
7,6,Jeremy,Mark,"Hey, Mark. I think Super Hans' girlfriend fancies me.",Off-Licence
7,6,Mark,Jeremy,Why? Because you've got your punani jeans on?,Off-Licence
7,6,Jeremy,Mark,"In the fried chicken place, she bit off half a chicken drummer and then gave the rest to me.",Off-Licence
7,6,Mark,Jeremy,Right. So?,Off-Licence
7,6,Jeremy,Mark,The symbolism? The drummer's my dick.,Off-Licence
7,6,Mark,Jeremy,"Look, just because, for some reason, you associate a chicken drumstick with your penis, doesn't mean that anyone was flirting with you.",Off-Licence
7,6,Jeremy,Mark,She definitely was.,Off-Licence
7,6,Mark,Jeremy,"She gave you some food! When you sneak chunks of my Cathedral City cheddar, is that you taking slices off my dick? So, listen. I'm going to ask Dobby to move in with me.",Off-Licence
7,6,Jeremy,Mark,I'm sorry?,Off-Licence
7,6,Mark,Jeremy,"I've been thinking and I need to make the gesture. And you know, maybe this is the kick up the arse we both need. I could turn your room into an office. Finally nail ""Business Secrets Of The Pharaohs"".",Off-Licence
7,6,Jeremy,Mark,"Right. OK, man. Yeah. Good on you. Because, um, yeah I mean obviously, we've always been amazing mates, but, also a bit like lead weights dragging each other down?",Off-Licence
7,6,Mark,Jeremy,"Exactly. Living together, it's been like eating a vast portion of chips. Very comforting, but also there's this lurking sense you're killing yourself. Right?",Off-Licence
7,6,Jeremy,Mark,Too right. We're moving on! Eh! Eh!,Off-Licence
7,6,Mark,Jeremy,Eh. Eh.,Off-Licence
7,6,Jeremy,Jeremy,"Yeah, Dobby can watch the History Channel with him and pretend to know the difference between all the old-time black-and-white dudes.",Off-Licence
7,6,Mark,Mark,"Good luck, Zahra. I hope you know how to add salt to your dishwasher, because Jeremy will never, ever, ever be helping you.",Off-Licence
7,6,Mark,Jeremy,What should I do if Dobby says no about moving in?,Taxi
7,6,Jeremy,Mark,"Don't take no for an answer, dude.",Taxi
7,6,Super Hans,Mark,"You want the knack, Mark, with women?",Taxi
7,6,Mark,Super Hans,"Well yes, I suppose I do.",Taxi
7,6,Super Hans,Mark,"Want the knack, get smack.",Taxi
7,6,Mark,Super Hans,Smack?,Taxi
7,6,Super Hans,Mark,"Get smacked out of it, then you'll get the ladies.",Taxi
7,6,Mark,Super Hans,Really?,Taxi
7,6,Super Hans,Mark,Maybe.,Taxi
7,6,Mark,Super Hans,Right? I'm not sure I-,Taxi
7,6,Super Hans,Mark,"Yeah, I just love smack. Probably not the right man to ask. Anyway, I'm out the game now. When I first set eyes on this one, it was like my first joint, like my first Bowie track, like my first Ruth Rendell. I just knew. We both did, didn't we, sweetheart? Yeah.",Taxi
7,6,Jeremy,Jeremy,"Yep, she fancies me. I knew it.",Taxi
7,6,Mark,Mark,Huh! He thinks he's Romeo. He's not. He's an armrest.,Taxi
7,6,Jeremy,Mark,"I told you, Yoko's hot for me.",Big Suze's Place
7,6,Mark,Jeremy,"That was a balancing hand, not an erotic hand.",Big Suze's Place
7,6,Jeremy,Mark,I've pulled the balancing hand a million times. She could have put that hand anywhere and yet it ends up inches from my Dirty Harry. Coincidence?,Big Suze's Place
7,6,Mark,Jeremy,Yes.,Big Suze's Place
7,6,Mark,Mark,"If we're going to name his cock after a Clint Eastwood film, it's ""The Unforgiven"".",Big Suze's Place
7,6,Jeremy,Mark,I do feel a bit weird about this. Big Suze has invited everyone except us. You know why? It's cause I sent her those... objects.,Big Suze's Place
7,6,Mark,Jeremy,"It's fine, Jeremy. Everyone sends an ex the odd... object. It's a natural part of breaking up.",Big Suze's Place
7,6,Big Suze,Mark,Mark? Jeremy? Super Hans? And a woman? You're all here? Gosh. Have you come straight from... the harbour?,Big Suze's Place
7,6,Mark,Big Suze,It's fancy dress.,Big Suze's Place
7,6,Big Suze,Mark,How fancy.,Big Suze's Place
7,6,Big Suze,Jeremy,"And Jeremy, do you want to pick up any of those Plasticine models you sent of you and I doing such-and-such?",Big Suze's Place
7,6,Jeremy,Big Suze,"Yeah, sorry about that, Suze. I was feeling very um... look, if you like, we can all just-",Big Suze's Place
7,6,Big Suze,Jeremy,"No, no. You must come in for a bit. Oh, and look, you've brought us some... almost champagne. I'll tell you what, I'll put it there, and if, for any reason, we don't get around to drinking it tonight, you can take it back with you! Yes?",Big Suze's Place
7,6,Super Hans,Big Suze,"Right, Suze, I need a smoke-out. Want to watch me roll up a four-skin?",Big Suze's Place
7,6,Big Suze,Super Hans,"I'll tell you where you might like it Hans, out in the garden.",Big Suze's Place
7,6,Mark,Big Suze,"Suze, do you know, is Dobby here?",Big Suze's Place
7,6,Big Suze,Mark,"Hmm, not sure. There are an awful lot of, what I'm sure you won't mind me calling, ""your types"" here! So... But listen, since you've both been so wonderfully clever and made it here without an invitation card or anything, would you mind being total stars and helping out? Is that all right? So that's for you. And yes? Listen, once you've done a couple of rounds, please feel free to sit down and have a very quick drink. OK? Thanks.",Big Suze's Place
7,6,Mark,Mark,"OK, Dobby. I'm going to find you and I'm going to feed you.",Big Suze's Place
7,6,Jeremy,Jeremy,I was never any good as Suze's boyfriend. I should have been her butler all along.,Big Suze's Place
7,6,Party Guest,Mark,Are you guys the turds in the punch bowl?,Big Suze's Place
7,6,Mark,Party Guest,I'm sorry?,Big Suze's Place
7,6,Party Guest,Mark,I heard a couple of wetbacks had snuck in?,Big Suze's Place
7,6,Jeremy,Party Guest,"Yeah, that's probably us.",Big Suze's Place
7,6,Jeremy,Jeremy,"Hello. She's looking at me. Maybe I should. Why not? Zahra hasn't phoned, texted or e-mailed for two hours. She's basically instructing me to have sex with a random woman.",Big Suze's Place
7,6,Mark,Mark,Where's Dobby? You aren't Dobby. You aren't Dobby. Even you aren't Dobby.,Big Suze's Place
7,6,Party Guest,Others,Thought I'd bagged the trainspotter in the red coat with the nice norks.,Big Suze's Place
7,6,Mark,Mark,Dobby?,Big Suze's Place
7,6,Party Guest,Others,She called me a trouserhead and fucked off to some amazing party.,Big Suze's Place
7,6,Mark,Mark,Hello. A lead.,Big Suze's Place
7,6,Big Suze,Party Guest,"What, the Crofton Road do? A few of Alan's hangers-on have gone to that. Good riddance.",Big Suze's Place
7,6,Mark,Mark,"Of course. Gerrard's party. I've tracked her down, like Bin Laden in his cave. Now I can move in for the grisly kill!",Big Suze's Place
7,6,Jeremy,Jeremy,"OK, let's crank up the flirt-a-thon, using a language I think she'll understand. Yoko Ono? Or Yoko Oh-yes?! Mm-hm. OK. Let's see if I can move it up a level. My hands are speaking sexy Esperanto. Hold on. Zahra! Oh, shit, it's the love of my life.",Big Suze's Place
7,6,Jeremy,Zahra,"Hey, Zahra.",Big Suze's Place
7,6,Big Suze,Mark,"Oh Mark, could you get that?",Big Suze's Place
7,6,Mark,Mark,Fuck you.,Big Suze's Place
7,6,Mark,Big Suze,Of course!,Big Suze's Place
7,6,Big Suze,Mark,Great. Thanks.,Big Suze's Place
7,6,Mark,Mark,"Sure, I'll get it. But the serfs are revolting. I'm storming out of the Winter Palace like the looniest Bolshevik in Petrograd!",Big Suze's Place
7,6,Johnson,Mark,Mark?,Big Suze's Place
7,6,Mark,Mark,"Oh, shit.",Big Suze's Place
7,6,Johnson,Mark,Of course. Went to get some more booze.,Big Suze's Place
7,6,Mark,Johnson,"We got waylaid, Alan. We thought we saw a badger and-",Big Suze's Place
7,6,Johnson,Mark,"It's OK, Mark. It's fine. I admit defeat. Suze wins, OK? What?",Big Suze's Place
7,6,Mark,Johnson,Isn't it like kryptonite? Won't it kill you?,Big Suze's Place
7,6,Johnson,Mark,"I'm not going to drink it, Mark. I'll just take a sniff, for old times' sake. More fool you, asshole!",Big Suze's Place
7,6,Johnson,Big Suze,Suze.,Big Suze's Place
7,6,Jeremy,Mark,"OK, let's roll. I just spoke to Zahra. Ben tried it on with her. We're gonna pick her up. I need to take her somewhere cool.",Big Suze's Place
7,6,Mark,Jeremy,I think I have just the place.,Big Suze's Place
7,6,Super Hans,Jeremy,"Right, let's do one. Some bloke just asked Yoko for her number and I pushed a fucking crayfish up his snoz.",Big Suze's Place
7,6,Party Guest,Jeremy,Hmm. Is there any more tartare sauce?,Big Suze's Place
7,6,Jeremy,Party Guest,"Oh, I'm sorry. I'm afraid I've left it all in George Osborne's ball-sack. Tell you what, why don't you nip upstairs, wank him off and dip it in that?",Big Suze's Place
7,6,Jeremy,Mark,Let's go before we get fired.,Big Suze's Place
7,6,Zahra,Jeremy,"So Ben, took me to this cloakroom to wait for the Time Out guy, and we waited for ages. And then Ben, tries it on with me!",Gerrard's Party
7,6,Jeremy,Zahra,"Oh, the shit!",Gerrard's Party
7,6,Zahra,Jeremy,"I'm so pissed off. 'Cause now, the Time Out guy's gonna arrive in the cloakroom and I'm not gonna be there.",Gerrard's Party
7,6,Jeremy,Jeremy,Would've been a fucking long wait.,Gerrard's Party
7,6,Super Hans,Mark,This is it?,Gerrard's Party
7,6,Mark,Super Hans,"We actually heard a rumour that The Monkees might be playing. Isn't that right, Jeremy?",Gerrard's Party
7,6,Jeremy,Mark,"Gorillaz, Mark. Gorillaz. Not The Monkees. Jesus!",Gerrard's Party
7,6,Others,Mark,Ticket?,Gerrard's Party
7,6,Mark,Others,"Five tickets, please.",Gerrard's Party
7,6,Gerrard,Mark,Hello.,Gerrard's Party
7,6,Mark,Gerrard,Gerrard.,Gerrard's Party
7,6,Gerrard,Mark,I'm afraid tickets are only available in advance.,Gerrard's Party
7,6,Super Hans,Gerrard,"For fuck's sake, Gandalf. It's not exactly the Viper Room.",Gerrard's Party
7,6,Gerrard,Super Hans,This is a private party for live-action role-players and affiliates of the International Fantasy Gaming Society.,Gerrard's Party
7,6,Mark,Gerrard,"Come on, Gerrard, it's me!",Gerrard's Party
7,6,Gerrard,Mark,"I wish I could help, but I can't.",Gerrard's Party
7,6,Others,Gerrard,It's fine by me.,Gerrard's Party
7,6,Mark,Mark,It's fine by him.,Gerrard's Party
7,6,Gerrard,Others,"My hands are tied. Close the gate, Raymond.",Gerrard's Party
7,6,Mark,Mark,The sickly prince has locked Dobby in his castle and the gate's guarded by his troll.,Gerrard's Party
7,6,Jeremy,Mark,"How far down does this go, do you think? Can't be very far.",Gerrard's Party
7,6,Mark,Mark,She's here!,Gerrard's Party
7,6,Mark,Dobby,Dobby!,Gerrard's Party
7,6,Zahra,Jeremy,Maybe we should just accept defeat. Resign ourselves to a bit of Jools Holland?,Gerrard's Party
7,6,Jeremy,Zahra,"No! Not the Hootenanny. Never the Hootenanny. We're better than that. We are going to this party! Come on, Mark. Scrabble. Help me scrabble. It's not long till the bongs!",Gerrard's Party
7,6,Mark,Jeremy,"These are surprisingly effective sort of spade-scrapers, aren't they?",Gerrard's Party
7,6,Jeremy,Mark,I know!,Gerrard's Party
7,6,Jeremy,Zahra,"Hey, Zahra, try and find some tarpaulin or some rags to wrap yourself up in for when you want to scramble under.",Gerrard's Party
7,6,Zahra,Jeremy,"Do you really think Martin Amis is going to be here, Jez?",Gerrard's Party
7,6,Jeremy,Zahra,He might pop in. That's what I heard. He might pop in.,Gerrard's Party
7,6,Jeremy,Jeremy,Shit. Oh no. She's finger-blabbing. Her hands are singing like a canary.,Gerrard's Party
7,6,Dobby,Mark,Mark? What the hell are you doing?,Gerrard's Party
7,6,Mark,Dobby,"Er, just er... just tunnelling in.",Gerrard's Party
7,6,Dobby,Mark,You been following me?,Gerrard's Party
7,6,Mark,Dobby,Tracking and digging. Like a faithful hound!,Gerrard's Party
7,6,Mark,Mark,I'm burying my dignity in this small hole.,Gerrard's Party
7,6,Dobby,Mark,Do you want a hand?,Gerrard's Party
7,6,Mark,Mark,"Oh, my God, she's smiling! She's giving me a hand. She's not shooting me with a sniper rifle. She's helping me tunnel to freedom and start a new life in the West!",Gerrard's Party
7,6,Gerrard,Jeremy,Stop! Cease and desist! You stay where you belong.,Gerrard's Party
7,6,Jeremy,Gerrard,"Oh, don't be a dick!",Gerrard's Party
7,6,Dobby,Gerrard,"Gerrard, let him in.",Gerrard's Party
7,6,Gerrard,Mark,Hey!,Gerrard's Party
7,6,Super Hans,Jeremy,"Oi, Jez, what the fuck? Yoko says you were giving it all that at Big Suze's.",Gerrard's Party
7,6,Zahra,Jeremy,"What, Jeremy? Were you?",Gerrard's Party
7,6,Jeremy,Zahra,"God, no. It wasn't sex, you know, it was just sexy hand signals.",Gerrard's Party
7,6,Zahra,Jeremy,Why were you giving her sexy hand signals?,Gerrard's Party
7,6,Jeremy,Zahra,"I- it was all a misunderstanding. I was in the kitchen, and I might have done a like that, for ""OK"" yeah, and then there were lots of little sausages around, so maybe I put the sausage in the ""OK"" to ask, ""Would you like to put a sausage in your mouth?""",Gerrard's Party
7,6,Super Hans,Jeremy,"You mean, see if she wanted to put a sausage in her mouth, and then take it out, then put it back in again!",Gerrard's Party
7,6,Jeremy,Super Hans,Yeah.,Gerrard's Party
7,6,Super Hans,Jeremy,You know how I feel about her. You're gonna fucking pay for this!,Gerrard's Party
7,6,Jeremy,Super Hans,"Look, it's not my fault she doesn't speak English.",Gerrard's Party
7,6,Super Hans,Jeremy,Fuck!,Gerrard's Party
7,6,Jeremy,Zahra,This kind of thing probably happens the whole time at the UN!,Gerrard's Party
7,6,Zahra,Jeremy,"See you later, Jeremy.",Gerrard's Party
7,6,Jeremy,Zahra,"But what about the bongs? What about the love nest? We're still OK for the love nest, yeah?",Gerrard's Party
7,6,Zahra,Jeremy,It's not gonna happen. It's a no.,Gerrard's Party
7,6,Jeremy,Jeremy,"Oh, fuck, she's gone. My true love. My housing association!",Gerrard's Party
7,6,Mark,Dobby,"Look Dobby, I know tonight I've been a real dick-splash.",Gerrard's Party
7,6,Mark,Mark,Dick-splash? It's not 1989.,Gerrard's Party
7,6,Mark,Dobby,"But I've had this mad idea, and I don't know, but I just wondered, whether we might have a real mad one...",Gerrard's Party
7,6,Mark,Mark,"you, me, and Noel Gallagher",Gerrard's Party
7,6,Mark,Dobby,"if you... God I feel stupid even saying this, but moved in with me?",Gerrard's Party
7,6,Dobby,Mark,"What, you want to put your manimal in my Flanimal?",Gerrard's Party
7,6,Mark,Dobby,"Yes, I do. On a long-term basis.",Gerrard's Party
7,6,Mark,Mark,Here we go. She's gonna rip out my heart like in Temple Of Doom.,Gerrard's Party
7,6,Dobby,Mark,Fuck it. All right!,Gerrard's Party
7,6,Mark,Mark,She said yes! I'm moving in with Dobby. I'm king of the world! Must get some new towels.,Gerrard's Party
7,6,Jeremy,Jeremy,Standing in front of a thousand glory holes and no-one but Raymond to suck me off.,Gerrard's Party
7,6,Mark,Jeremy,"Jez, really not that great in here, man. Are you all right? Where's Zahra?",Gerrard's Party
7,6,Jeremy,Mark,"Oh, she's gone. Yeah. I'm not gonna be moving in with her.",Gerrard's Party
7,6,Mark,Jeremy,"Oh, wow. No?",Gerrard's Party
7,6,Jeremy,Mark,No. Did Dobby say yes?,Gerrard's Party
7,6,Mark,Jeremy,"Yeah. Yeah, Dobby said yes.",Gerrard's Party
7,6,Jeremy,Mark,Right.,Gerrard's Party
7,6,Mark,Jeremy,"Look, I'm sure we can sort something out. Make you a bit of a... nest? On the floor?",Gerrard's Party
7,6,Jeremy,Mark,"Uh-huh. Yeah, I could sleep under your desk. You could put your feet on me while you write your book. Could be fun, yeah, the three of us?",Gerrard's Party
7,6,Mark,Jeremy,"Yeah, right.",Gerrard's Party
7,6,Mark,Mark,"God, I'll never be shot of him.",Gerrard's Party
7,6,Jeremy,Jeremy,He doesn't want me. He wants to move on.,Gerrard's Party
7,6,Jeremy,Mark,"Although, actually, you know what? It's cool. Cause there's somewhere else I could stay.",Gerrard's Party
